,AccountId,amount_min,amount_max,amount_mean,start_year,latest_year,first_month,avg_month,latest_month,amount_total,non_zero_counts,this_year_non_zero_counts,this_year_amount_total,this_year_amount_mean,prev_year_non_zero_counts,prev_year_amount_total,prev_year_amount_mean,account_age,dormancy_years,average_total_donation,average_time_between_donation,amount_total_percentiles,non_zero_counts_percentiles,dormancy_years_percentiles,persona,group
675,mnNRtzFOTmbWFgqrvBCxhSSkTudPVSgdFPTRYyhB,35548.55,35548.55,35548.55,2020,2020,10,10.0,10,35548.55,1,,,,,,,5,5,7109.710000000001,0.2,0.3129175946547884,0.4510022271714922,0.839086859688196,Beth,Blue
676,mrmvuFtSeqEOiPrfwFechmiIxujkXndGvnMkaXOg,52933.42,52933.42,52933.42,2020,2020,10,10.0,10,52933.42,1,,,,,,,5,5,10586.684,0.2,0.48106904231625836,0.4510022271714922,0.839086859688196,Beth,Blue
677,nCxJsLUWbUUHvuOyeuAAwNEZkvImRberYbxHYDVj,12554.63,12554.63,12554.63,2024,2024,3,3.0,3,12554.63,1,1.0,12554.63,12554.63,,,,1,1,12554.63,1.0,0.10690423162583519,0.4510022271714922,0.26447661469933187,Ryan,Red
678,nFIbEqOsvXHxDggrFQZSffAwDSQovZfNBMVtOzCN,77597.5,77597.5,77597.5,2020,2020,10,10.0,10,77597.5,1,,,,,,,5,5,15519.5,0.2,0.7383073496659243,0.4510022271714922,0.839086859688196,Beth,Blue
679,nJbSYkchENvEpBjubWFflSFQaRRWcBZovOrNlRpI,74059.78,74059.78,74059.78,2023,2023,1,1.0,1,74059.78,1,,,,1.0,74059.78,74059.78,2,2,37029.89,0.5,0.6948775055679287,0.4510022271714922,0.41648106904231624,Ryan,Red
680,nKqyxBmpqkWGmEfuutxNObBJHURUWPvWkccNIkeJ,38399.39,38399.39,38399.39,2020,2020,2,2.0,2,38399.39,1,,,,,,,5,5,7679.878,0.2,0.344097995545657,0.4510022271714922,0.839086859688196,Beth,Blue
681,nKsxBhSZhZnmbTPaLBHCHnnmrcPnJXPRjWDIumTi,67541.63,67541.63,67541.63,2026,2026,1,1.0,1,67541.63,1,,,,,,,-1,-1,-67541.63,-1.0,0.6269487750556793,0.4510022271714922,0.013363028953229399,Ryan,Red
682,nMMEfHKuFWsBEgmMkIJHHXylijnPbIxwJZXJvSKS,96648.71,96648.71,96648.71,2019,2019,6,6.0,6,96648.71,1,,,,,,,6,6,16108.118333333334,0.16666666666666666,0.9053452115812918,0.4510022271714922,0.9548997772828508,Beth,Blue
683,nPuTvtldeHWYNAgwUPovwgrOTdaPxRkbzKOyUVRT,54412.61,54412.61,54412.61,2025,2025,1,1.0,1,54412.61,1,,,,,,,0,0,inf,inf,0.5044543429844098,0.4510022271714922,0.10523385300668152,Ryan,Red
684,nQgyMHUJUvwuusfcZRnaykQAfhIOhUvEoZjXDWzY,26921.37,26921.37,26921.37,2021,2021,7,7.0,7,26921.37,1,,,,,,,4,4,6730.3425,0.25,0.22271714922049,0.4510022271714922,0.7065701559020044,Beth,Blue
685,nQkAHUZzypYOXYgygQFWCZCXXOzAeyKMqTuWjKTv,38945.98,38945.98,38945.98,2024,2024,1,1.0,1,38945.98,1,1.0,38945.98,38945.98,,,,1,1,38945.98,1.0,0.3507795100222717,0.4510022271714922,0.26447661469933187,Ryan,Red
686,nSHsuvizmReeZQrmPKhTgFkWuyRcrTJqhXOmuBuR,342.88,342.88,342.88,2020,2020,8,8.0,8,342.88,1,,,,,,,5,5,68.576,0.2,0.0022271714922048997,0.4510022271714922,0.839086859688196,Oliver,Orange
687,nUYVLhXukGUDwfeloMNAmDGVhruznHVFtgdbkRCL,78417.97,78417.97,78417.97,2025,2025,10,10.0,10,78417.97,1,,,,,,,0,0,inf,inf,0.7461024498886414,0.4510022271714922,0.10523385300668152,Ryan,Red
688,naODopRrQOyzYnlCcAkSYagfUlFXJpUQiGqpYvPl,11422.2,11422.2,11422.2,2023,2023,12,12.0,12,11422.2,1,,,,1.0,11422.2,11422.2,2,2,5711.1,0.5,0.09688195991091314,0.4510022271714922,0.41648106904231624,Ryan,Red
689,naTRqenSWABSuTezNmcwNfgXjoIjTqxVuiQqIziD,662.4,72766.9,36714.649999999994,2020,2025,1,3.5,6,73429.29999999999,2,,,,,,,5,0,14685.859999999997,0.4,0.688195991091314,0.9454342984409799,0.10523385300668152,Gary,Gold
690,ndIuOZhzCrszrEBloTyZxXfpbslpwjjrXoOWtHSl,33852.01,33852.01,33852.01,2024,2024,12,12.0,12,33852.01,1,1.0,33852.01,33852.01,,,,1,1,33852.01,1.0,0.30066815144766146,0.4510022271714922,0.26447661469933187,Ryan,Red
691,nfxWbUHQDJPBXrfCKRqNzTPVNyPNRemJQzeQvkBl,77984.33,77984.33,77984.33,2025,2025,8,8.0,8,77984.33,1,,,,,,,0,0,inf,inf,0.7405345211581291,0.4510022271714922,0.10523385300668152,Ryan,Red
692,nhHIreotinWfsdZUfCdNxRvdeqkGbJaDEcetptZx,78296.75,78296.75,78296.75,2025,2025,12,12.0,12,78296.75,1,,,,,,,0,0,inf,inf,0.7438752783964365,0.4510022271714922,0.10523385300668152,Ryan,Red
693,ntcrVnGVgILyAqoKWHJnyyrQCLcnsdMjVKgEUaoz,46378.67,46378.67,46378.67,2021,2021,2,2.0,2,46378.67,1,,,,,,,4,4,11594.6675,0.25,0.4220489977728285,0.4510022271714922,0.7065701559020044,Beth,Blue
694,ntwgFHceuIxHYZnINbYHmNAlVnzSOxArPpfLqsOf,6178.69,6178.69,6178.69,2024,2024,1,1.0,1,6178.69,1,1.0,6178.69,6178.69,,,,1,1,6178.69,1.0,0.04899777282850779,0.4510022271714922,0.26447661469933187,Ryan,Red
695,oFFVSpRnhCpncUETxRRMNNHTJbGyyVMLwhKypFIj,83027.35,83027.35,83027.35,2020,2020,6,6.0,6,83027.35,1,,,,,,,5,5,16605.47,0.2,0.7895322939866369,0.4510022271714922,0.839086859688196,Beth,Blue
696,oFSsPniWYMrzUniuyVVTIPPayzwMZBhvcwmgxmKT,78278.66,78278.66,78278.66,2021,2021,7,7.0,7,78278.66,1,,,,,,,4,4,19569.665,0.25,0.7416481069042317,0.4510022271714922,0.7065701559020044,Beth,Blue
697,oGmsmQJKfBoghEMUrpivzUqHsREufnbmYUHOzPcR,63824.73,77716.5,70770.615,2021,2025,2,7.0,12,141541.23,2,,,,,,,4,0,35385.3075,0.5,0.977728285077951,0.9454342984409799,0.10523385300668152,Gary,Gold
698,oIRwSTKEtpRCeWbAMjwnsVWIqtWBCDBdFxkFOGJQ,95124.61,95124.61,95124.61,2023,2023,5,5.0,5,95124.61,1,,,,1.0,95124.61,95124.61,2,2,47562.305,0.5,0.8930957683741648,0.4510022271714922,0.41648106904231624,Ryan,Red
699,oKBREKTladrcITlWIcsTWqescFzUwSaneDHApmHm,43111.76,43111.76,43111.76,2021,2021,8,8.0,8,43111.76,1,,,,,,,4,4,10777.94,0.25,0.39198218262806234,0.4510022271714922,0.7065701559020044,Beth,Blue
700,oKoxHResCeLPArgtOtIAMeRHzuOlJrrLGinilcMP,97875.78,97875.78,97875.78,2025,2025,6,6.0,6,97875.78,1,,,,,,,0,0,inf,inf,0.923162583518931,0.4510022271714922,0.10523385300668152,Ryan,Red
701,oLXXGPpYYfxBbPTpUEChQbgSqhyRhQaovnBcjwBK,6126.13,6126.13,6126.13,2021,2021,1,1.0,1,6126.13,1,,,,,,,4,4,1531.5325,0.25,0.0467706013363029,0.4510022271714922,0.7065701559020044,Beth,Blue
702,oMFLfgQZjSZVNylvTDGAgGQZNLeEZkjYmKhceDkh,78579.37,78579.37,78579.37,2024,2024,9,9.0,9,78579.37,1,1.0,78579.37,78579.37,,,,1,1,78579.37,1.0,0.7472160356347439,0.4510022271714922,0.26447661469933187,Ryan,Red
703,oRmmVayxIVLWnksAlJTzAIJBVUzoYfMXeLyXnPsf,94550.5,94550.5,94550.5,2022,2022,11,11.0,11,94550.5,1,,,,,,,3,3,31516.833333333332,0.3333333333333333,0.8830734966592427,0.4510022271714922,0.5662583518930958,Beth,Blue
704,oSFnUhGnrNLWxLczPmfaQBwdFAONkHBJyVVQLvTs,21997.5,21997.5,21997.5,2019,2019,4,4.0,4,21997.5,1,,,,,,,6,6,3666.25,0.16666666666666666,0.18151447661469933,0.4510022271714922,0.9548997772828508,Beth,Blue
705,oYwbcRmRszZurGwffVudxDXNavZxOtXporONKfWg,13030.43,98346.1,64640.97666666666,2020,2024,1,6.666666666666667,11,193922.93,3,1.0,13030.43,13030.43,,,,5,1,38784.585999999996,0.6,0.9944320712694877,0.9933184855233853,0.26447661469933187,Gary,Gold
706,oafPYfptstlgJpVllQdEatJOfCrNbQROewOpMtzi,37942.02,37942.02,37942.02,2021,2021,7,7.0,7,37942.02,1,,,,,,,4,4,9485.505,0.25,0.33853006681514475,0.4510022271714922,0.7065701559020044,Beth,Blue
707,oiBEtkVVRGPcmXpHUyORGUiZlNgUCDrBYYwUTgJJ,41957.9,41957.9,41957.9,2019,2019,6,6.0,6,41957.9,1,,,,,,,6,6,6992.983333333334,0.16666666666666666,0.3775055679287305,0.4510022271714922,0.9548997772828508,Beth,Blue
708,omNnaDMSmAQaALNnDDhvyjNuuOxrKFFjSwqpHtDj,55107.76,55107.76,55107.76,2020,2020,4,4.0,4,55107.76,1,,,,,,,5,5,11021.552,0.2,0.5100222717149221,0.4510022271714922,0.839086859688196,Beth,Blue
709,omlbZXowUfddqSBkncUZyagwrupFXwwxyfgztRQV,3906.37,42444.62,23175.495000000003,2023,2024,3,5.5,8,46350.990000000005,2,1.0,42444.62,42444.62,1.0,3906.37,3906.37,2,1,23175.495000000003,1.0,0.4209354120267261,0.9454342984409799,0.26447661469933187,Gary,Gold
710,opEnsgmhxWgZZdgCHqHZQvDIRkpSEZfrBpbOXzaZ,21057.53,21057.53,21057.53,2019,2019,7,7.0,7,21057.53,1,,,,,,,6,6,3509.588333333333,0.16666666666666666,0.1714922048997773,0.4510022271714922,0.9548997772828508,Beth,Blue
711,oqgkgQCPPBgCGMgfVYKiYinUVyxuzCFjvCQZJltJ,94649.62,94649.62,94649.62,2025,2025,12,12.0,12,94649.62,1,,,,,,,0,0,inf,inf,0.8875278396436526,0.4510022271714922,0.10523385300668152,Ryan,Red
712,oxKxHvKoltqznbTkiiHfslSmmnWZwQLjTJYMAnLF,90163.3,90163.3,90163.3,2023,2023,3,3.0,3,90163.3,1,,,,1.0,90163.3,90163.3,2,2,45081.65,0.5,0.8418708240534521,0.4510022271714922,0.41648106904231624,Ryan,Red
713,oyQxnPapqzooxCeigvjGHpOmepBRPDYsYqDrGziV,92877.11,92877.11,92877.11,2023,2023,2,2.0,2,92877.11,1,,,,1.0,92877.11,92877.11,2,2,46438.555,0.5,0.8652561247216035,0.4510022271714922,0.41648106904231624,Ryan,Red
714,pAFrdolhpkflSolUnZrrEmVbcBRJCDvgQsYbfHbF,20085.82,20085.82,20085.82,2022,2022,10,10.0,10,20085.82,1,,,,,,,3,3,6695.2733333333335,0.3333333333333333,0.16369710467706014,0.4510022271714922,0.5662583518930958,Beth,Blue
715,pLPFYMVVViFMeecUCEruuvhBtRsIkuzjZtGefhJV,69339.36,69339.36,69339.36,2023,2023,2,2.0,2,69339.36,1,,,,1.0,69339.36,69339.36,2,2,34669.68,0.5,0.6481069042316259,0.4510022271714922,0.41648106904231624,Ryan,Red
716,pShihhnTxDelKEGfDrLYfffxDKynaBSelkZyAjwG,20300.28,20300.28,20300.28,2022,2022,9,9.0,9,20300.28,1,,,,,,,3,3,6766.759999999999,0.3333333333333333,0.16592427616926503,0.4510022271714922,0.5662583518930958,Beth,Blue
717,pTkPUAXxKIhxKRLGLVDXIHEEOZVOCQqSGEBJfzEw,28828.58,28828.58,28828.58,2021,2021,2,2.0,2,28828.58,1,,,,,,,4,4,7207.145,0.25,0.24276169265033407,0.4510022271714922,0.7065701559020044,Beth,Blue
718,pUEHcbDSGpkGqkRVdecxCxzuOyMuQFvhahGfKzeV,52003.32,52003.32,52003.32,2019,2019,8,8.0,8,52003.32,1,,,,,,,6,6,8667.22,0.16666666666666666,0.47438752783964366,0.4510022271714922,0.9548997772828508,Beth,Blue
719,pUGMtHNFJASwUFoGAUedXZulMHNTFZAWaNqTUryh,42208.51,42208.51,42208.51,2019,2019,3,3.0,3,42208.51,1,,,,,,,6,6,7034.751666666667,0.16666666666666666,0.38084632516703787,0.4510022271714922,0.9548997772828508,Beth,Blue
720,paydDamwimyXRuCQUkbzxFDTneJbJqBKEFyEApqJ,71312.14,71312.14,71312.14,2019,2019,9,9.0,9,71312.14,1,,,,,,,6,6,11885.356666666667,0.16666666666666666,0.6670378619153675,0.4510022271714922,0.9548997772828508,Beth,Blue
721,pbLsTWFpZuebQdCLObpyvVixPycukjoaCiBikMjR,73835.11,97492.21,85663.66,2023,2025,2,3.0,4,171327.32,2,,,,1.0,97492.21,97492.21,2,0,85663.66,1.0,0.987750556792873,0.9454342984409799,0.10523385300668152,Gary,Gold
722,pcmHbHPReLBWdzXiIkbmNswpfdOIliTzjhbyPimG,13108.65,13108.65,13108.65,2026,2026,1,1.0,1,13108.65,1,,,,,,,-1,-1,-13108.65,-1.0,0.11358574610244988,0.4510022271714922,0.013363028953229399,Ryan,Red
723,pfwbmbcBkoRAohfcdfgQvCenhcKStVnhuGWWyDEs,32732.17,32732.17,32732.17,2022,2022,7,7.0,7,32732.17,1,,,,,,,3,3,10910.723333333333,0.3333333333333333,0.2873051224944321,0.4510022271714922,0.5662583518930958,Beth,Blue
724,plkNUDKZhrilBqsfdfVlcRrJeeBDHEhdEcshXQRR,44744.27,44744.27,44744.27,2021,2021,8,8.0,8,44744.27,1,,,,,,,4,4,11186.0675,0.25,0.4053452115812918,0.4510022271714922,0.7065701559020044,Beth,Blue
725,pmqleIOycwUxZqwrMcnqOLDTtHcNPhWIdNQGsAup,49652.16,49652.16,49652.16,2021,2021,4,4.0,4,49652.16,1,,,,,,,4,4,12413.04,0.25,0.44766146993318484,0.4510022271714922,0.7065701559020044,Beth,Blue
726,potIGFWGtkhudLxEBfzeohrwUpEeMaGjGQQxUtag,49206.6,49206.6,49206.6,2020,2020,1,1.0,1,49206.6,1,,,,,,,5,5,9841.32,0.2,0.44097995545657015,0.4510022271714922,0.839086859688196,Beth,Blue
727,pqKBYRdJSYPGGNFFQhFavvaYFlREmfgPxuJpzxLm,78313.12,88437.63,83375.375,2019,2021,4,8.0,12,166750.75,2,,,,,,,6,4,27791.791666666668,0.3333333333333333,0.9866369710467706,0.9454342984409799,0.7065701559020044,Peter,Purple
728,pqpSMorCgkBdrIYDjkOcOmclyrKIDXYhXOBVqdHx,72579.77,72579.77,72579.77,2022,2022,3,3.0,3,72579.77,1,,,,,,,3,3,24193.256666666668,0.3333333333333333,0.6792873051224945,0.4510022271714922,0.5662583518930958,Beth,Blue
729,qHdftBNNPvRUGNbcDPbqfjdBxzhABgAXWAihCZcr,89672.46,89672.46,89672.46,2022,2022,10,10.0,10,89672.46,1,,,,,,,3,3,29890.820000000003,0.3333333333333333,0.8363028953229399,0.4510022271714922,0.5662583518930958,Beth,Blue
730,qJAKsvUqWVOrSHWJyHODXBVCLCvTenTlKSAjvLfR,95564.3,95564.3,95564.3,2025,2025,10,10.0,10,95564.3,1,,,,,,,0,0,inf,inf,0.8975501113585747,0.4510022271714922,0.10523385300668152,Ryan,Red
731,qNFmqlULAFzVYGvyTmyLlwabvtgdGfXMfbtcodkC,79863.59,79863.59,79863.59,2024,2024,5,5.0,5,79863.59,1,1.0,79863.59,79863.59,,,,1,1,79863.59,1.0,0.7594654788418709,0.4510022271714922,0.26447661469933187,Ryan,Red
732,qQdFGwaQTNIUFYghZsOVktncHDTIUUmCfhKyrHNn,53167.39,53167.39,53167.39,2025,2025,7,7.0,7,53167.39,1,,,,,,,0,0,inf,inf,0.4844097995545657,0.4510022271714922,0.10523385300668152,Ryan,Red
733,qQtkKxgqpxMaGtKMQZaYcJmFYHcSuEmxhYKJYXMM,97600.62,97600.62,97600.62,2020,2020,11,11.0,11,97600.62,1,,,,,,,5,5,19520.124,0.2,0.920935412026726,0.4510022271714922,0.839086859688196,Beth,Blue
734,qSGXnNIthnxkmWYoOigNqtQMrpWIddxvIiixWjbp,50103.61,50103.61,50103.61,2023,2023,4,4.0,4,50103.61,1,,,,1.0,50103.61,50103.61,2,2,25051.805,0.5,0.455456570155902,0.4510022271714922,0.41648106904231624,Ryan,Red
735,qahFGiRzfeUWlXfSnDazXZIZFYRsDAqXvMxronqj,56608.4,56608.4,56608.4,2019,2019,9,9.0,9,56608.4,1,,,,,,,6,6,9434.733333333334,0.16666666666666666,0.5244988864142539,0.4510022271714922,0.9548997772828508,Beth,Blue
736,qgmMphuBNptbKoMnNNyrOcnMNaPRAVVNmKFGnUvq,48588.74,48588.74,48588.74,2023,2023,12,12.0,12,48588.74,1,,,,1.0,48588.74,48588.74,2,2,24294.37,0.5,0.4376391982182628,0.4510022271714922,0.41648106904231624,Ryan,Red
737,qjPsktfWCxeSbNMXaFMnynYfewKOmnSnMuxdHOGM,7482.02,7482.02,7482.02,2022,2022,11,11.0,11,7482.02,1,,,,,,,3,3,2494.0066666666667,0.3333333333333333,0.06347438752783964,0.4510022271714922,0.5662583518930958,Beth,Blue
738,qjWdYrmYoFFKEVXHXGpzgMuNrdyYWqOzwrdSZqMo,15831.99,15831.99,15831.99,2023,2023,12,12.0,12,15831.99,1,,,,1.0,15831.99,15831.99,2,2,7915.995,0.5,0.12249443207126949,0.4510022271714922,0.41648106904231624,Ryan,Red
739,qlDbwtRMzUhSUuogrxYXyojCJWJPkCaqFDzlzxXA,25718.12,84324.69,55021.405,2021,2022,2,4.0,6,110042.81,2,,,,,,,4,3,27510.7025,0.5,0.9610244988864143,0.9454342984409799,0.5662583518930958,Peter,Purple
740,qnEappIPwWUqpFviccRLuzAgQbvCjZAtCYkPbdPG,38645.7,38645.7,38645.7,2020,2020,1,1.0,1,38645.7,1,,,,,,,5,5,7729.139999999999,0.2,0.3463251670378619,0.4510022271714922,0.839086859688196,Beth,Blue
741,qoEVMhZySdtynMnHrGufNQeSeaRSzrHFSNwovZUP,64967.5,64967.5,64967.5,2019,2019,8,8.0,8,64967.5,1,,,,,,,6,6,10827.916666666666,0.16666666666666666,0.6046770601336303,0.4510022271714922,0.9548997772828508,Beth,Blue
742,qpBEtOhbyvoTrcdKGlgDfImfldintrdHUHVOhuSe,86200.88,86200.88,86200.88,2022,2022,2,2.0,2,86200.88,1,,,,,,,3,3,28733.626666666667,0.3333333333333333,0.8173719376391982,0.4510022271714922,0.5662583518930958,Beth,Blue
743,qyngXsdtsjzSDFgEUloeHUrdVpdrKJDsubmuzoMd,91987.26,91987.26,91987.26,2023,2023,12,12.0,12,91987.26,1,,,,1.0,91987.26,91987.26,2,2,45993.63,0.5,0.8619153674832962,0.4510022271714922,0.41648106904231624,Ryan,Red
744,rESMmsXUwBMgcurVQvIEGxvCRNFAmWHZdIKhJFUs,93456.07,93456.07,93456.07,2021,2021,9,9.0,9,93456.07,1,,,,,,,4,4,23364.0175,0.25,0.8708240534521158,0.4510022271714922,0.7065701559020044,Beth,Blue
745,rFMCkPvnxzFsdeOlfpbSbhtKeCZyelYsZMHlyRTn,79587.27,79587.27,79587.27,2020,2020,11,11.0,11,79587.27,1,,,,,,,5,5,15917.454000000002,0.2,0.7561247216035635,0.4510022271714922,0.839086859688196,Beth,Blue
746,rIWmrHPPnrKgoYyJCdKaYmIuJtEegEQgYzTuBFbE,69517.28,69517.28,69517.28,2022,2022,8,8.0,8,69517.28,1,,,,,,,3,3,23172.426666666666,0.3333333333333333,0.6492204899777283,0.4510022271714922,0.5662583518930958,Beth,Blue
747,rJoqHXjPPhaqkNuuAIduseJGChtjGnvsBkGSUXyH,836.18,12156.22,6496.2,2025,2025,5,6.5,8,12992.4,2,,,,,,,0,0,inf,inf,0.111358574610245,0.9454342984409799,0.10523385300668152,Gary,Gold
748,rRjBdUCTFQLTrJpKJQbwZiEBryWqWvWsCzEOVEbz,53334.46,53334.46,53334.46,2024,2024,12,12.0,12,53334.46,1,1.0,53334.46,53334.46,,,,1,1,53334.46,1.0,0.48775055679287305,0.4510022271714922,0.26447661469933187,Ryan,Red
749,rRmSQVJZteITUGBZZnVRIwDmFstgfAZhmpiGKLaZ,15815.78,15815.78,15815.78,2019,2019,12,12.0,12,15815.78,1,,,,,,,6,6,2635.9633333333336,0.16666666666666666,0.12138084632516703,0.4510022271714922,0.9548997772828508,Beth,Blue
750,rTDzBaxoozzVbOzJylYvdZvfJLioqiCNPTQfHZol,23190.2,23190.2,23190.2,2021,2021,5,5.0,5,23190.2,1,,,,,,,4,4,5797.55,0.25,0.19710467706013363,0.4510022271714922,0.7065701559020044,Beth,Blue
751,rVyOIvsZmsGjItGpshOebZyjzjXHmlhqKvNKPzwD,1511.21,1511.21,1511.21,2019,2019,12,12.0,12,1511.21,1,,,,,,,6,6,251.86833333333334,0.16666666666666666,0.014476614699331848,0.4510022271714922,0.9548997772828508,Beth,Blue
752,rXgWIPZynJXKMCgGqnlamkKxAWopgSwWGAiQnVeW,32462.84,32462.84,32462.84,2026,2026,1,1.0,1,32462.84,1,,,,,,,-1,-1,-32462.84,-1.0,0.28396436525612473,0.4510022271714922,0.013363028953229399,Ryan,Red
753,rZLwAQeaHhirZudwqVNahanRkdgRXeFZFMBntSZv,29417.28,53507.7,41462.49,2020,2023,1,1.5,2,82924.98,2,,,,1.0,29417.28,29417.28,5,2,16584.996,0.4,0.7873051224944321,0.9454342984409799,0.41648106904231624,Gary,Gold
754,rcKBsNkGfCqGICHREWHgPhTqORcDFJnpIegGPyoK,61051.12,90652.77,75851.945,2021,2025,4,7.0,10,151703.89,2,,,,,,,4,0,37925.9725,0.5,0.9821826280623608,0.9454342984409799,0.10523385300668152,Gary,Gold
755,rgMimCgsQufZYwVEDRnZAUoFaMZHeVrUYxDBNBwT,22765.52,22765.52,22765.52,2023,2023,2,2.0,2,22765.52,1,,,,1.0,22765.52,22765.52,2,2,11382.76,0.5,0.18930957683741648,0.4510022271714922,0.41648106904231624,Ryan,Red
756,rihXlBPVCKtSDPdcerqeqvfJVwySynADOkvoYxqh,82167.77,82167.77,82167.77,2024,2024,11,11.0,11,82167.77,1,1.0,82167.77,82167.77,,,,1,1,82167.77,1.0,0.7806236080178174,0.4510022271714922,0.26447661469933187,Ryan,Red
757,rmqlFMuhbGMiEYcUyuGFEbixLUSgjPPLsqaZrDBM,16221.51,16221.51,16221.51,2020,2020,5,5.0,5,16221.51,1,,,,,,,5,5,3244.302,0.2,0.12472160356347439,0.4510022271714922,0.839086859688196,Beth,Blue
758,rsbKgKrhnkbWLwpEHgMYBJBcVkdDIGfOgLwKJMBR,55038.94,55038.94,55038.94,2024,2024,5,5.0,5,55038.94,1,1.0,55038.94,55038.94,,,,1,1,55038.94,1.0,0.5077951002227171,0.4510022271714922,0.26447661469933187,Ryan,Red
759,rswXywuPTvUuiIkGvnjRZavMBvnQZTYjQaXMfrIo,348.15,348.15,348.15,2023,2023,11,11.0,11,348.15,1,,,,1.0,348.15,348.15,2,2,174.075,0.5,0.0033407572383073497,0.4510022271714922,0.41648106904231624,Laura,Light Green
760,ruhSebwahChsUDjwWCjTHDAoSsTIiteTWwJESVpX,68822.04,68822.04,68822.04,2023,2023,7,7.0,7,68822.04,1,,,,1.0,68822.04,68822.04,2,2,34411.02,0.5,0.6447661469933185,0.4510022271714922,0.41648106904231624,Ryan,Red
761,ryLucjXBzLFwNOFSJJjFPqvYKRGNRObzcsaaiVWP,38271.06,38271.06,38271.06,2022,2022,3,3.0,3,38271.06,1,,,,,,,3,3,12757.019999999999,0.3333333333333333,0.3429844097995546,0.4510022271714922,0.5662583518930958,Beth,Blue
762,ryaYmymmbMIMGZimQMBJBbcBdnxRAgJtknyGCGnn,1632.26,1632.26,1632.26,2022,2022,5,5.0,5,1632.26,1,,,,,,,3,3,544.0866666666667,0.3333333333333333,0.015590200445434299,0.4510022271714922,0.5662583518930958,Beth,Blue
763,sPvWeLaiWXGtjCkdYKiaYplQDkBBTCerHeAwUuCW,81097.1,81097.1,81097.1,2020,2020,4,4.0,4,81097.1,1,,,,,,,5,5,16219.420000000002,0.2,0.7694877505567929,0.4510022271714922,0.839086859688196,Beth,Blue
764,sQrxUAMXPTawycieTyPeZfIRQzTfnQtzvhqZwhPp,51686.89,51686.89,51686.89,2024,2024,3,3.0,3,51686.89,1,1.0,51686.89,51686.89,,,,1,1,51686.89,1.0,0.46993318485523383,0.4510022271714922,0.26447661469933187,Ryan,Red
765,sRVdbBRiAcYWteWOzHGGxWrHtEQISGbmjGeOAbfs,27095.44,27095.44,27095.44,2024,2024,2,2.0,2,27095.44,1,1.0,27095.44,27095.44,,,,1,1,27095.44,1.0,0.22605790645879734,0.4510022271714922,0.26447661469933187,Ryan,Red
766,sRfJDhGulxopmMpFyVobXWptjlmSYgkKBpjtIOoO,24089.35,24089.35,24089.35,2022,2022,6,6.0,6,24089.35,1,,,,,,,3,3,8029.783333333333,0.3333333333333333,0.2026726057906459,0.4510022271714922,0.5662583518930958,Beth,Blue
767,sTpRzIuXzjuxPXmAtpxwuUtcrDMQMVbDCzwnzbDY,27324.63,27324.63,27324.63,2021,2021,9,9.0,9,27324.63,1,,,,,,,4,4,6831.1575,0.25,0.23162583518930957,0.4510022271714922,0.7065701559020044,Beth,Blue
768,sUuAaUaGjgIJCTpyUIKsntFZwaePWfkPuEblDEIO,48519.24,48519.24,48519.24,2025,2025,11,11.0,11,48519.24,1,,,,,,,0,0,inf,inf,0.4354120267260579,0.4510022271714922,0.10523385300668152,Ryan,Red
769,sWFTpVXNbHbYQwfiTkFoazYRfFJEQzxIEWgXmHeU,5933.7,5933.7,5933.7,2020,2020,7,7.0,7,5933.7,1,,,,,,,5,5,1186.74,0.2,0.045657015590200446,0.4510022271714922,0.839086859688196,Beth,Blue
770,sYuCaAdNJcXoEjSoFYtqhXPjztCNVLVuVFeynYwu,26736.87,81255.55,53996.21,2019,2022,2,4.0,6,107992.42,2,,,,,,,6,3,17998.736666666668,0.3333333333333333,0.9576837416481069,0.9454342984409799,0.5662583518930958,Peter,Purple
771,saffOiZtAjAygOtXjhGJghhGxijbklaJgmfanQIA,53945.48,53945.48,53945.48,2019,2019,7,7.0,7,53945.48,1,,,,,,,6,6,8990.913333333334,0.16666666666666666,0.4977728285077951,0.4510022271714922,0.9548997772828508,Beth,Blue
772,sectTYwWESbRebxTAjgbmqtLHCoQldOOlXHBReCs,74577.03,74577.03,74577.03,2022,2022,11,11.0,11,74577.03,1,,,,,,,3,3,24859.01,0.3333333333333333,0.7015590200445434,0.4510022271714922,0.5662583518930958,Beth,Blue
773,sqzWKAoamZuQUpWFuxQXWsqQlTqirmkzShdwClgq,81224.05,81224.05,81224.05,2019,2019,11,11.0,11,81224.05,1,,,,,,,6,6,13537.341666666667,0.16666666666666666,0.7717149220489977,0.4510022271714922,0.9548997772828508,Beth,Blue
774,ssTENrTxJQubeThcDYtwbSWvpZbBaoTLaEBQHLSq,86948.65,86948.65,86948.65,2020,2020,1,1.0,1,86948.65,1,,,,,,,5,5,17389.73,0.2,0.821826280623608,0.4510022271714922,0.839086859688196,Beth,Blue
775,ssngofUmPNUKikbWkjRYWakpAhRLyjPAZLKyaYza,62368.63,62368.63,62368.63,2022,2022,4,4.0,4,62368.63,1,,,,,,,3,3,20789.54333333333,0.3333333333333333,0.576837416481069,0.4510022271714922,0.5662583518930958,Beth,Blue
776,svpFZGVcLnQymgZmITXGoPpXOfaUgkwEttPwSska,22269.18,22269.18,22269.18,2024,2024,2,2.0,2,22269.18,1,1.0,22269.18,22269.18,,,,1,1,22269.18,1.0,0.18262806236080179,0.4510022271714922,0.26447661469933187,Ryan,Red
